business_id,name,industry,turnover,electricity_usage,employee_count,freight_cost
16VIKPA4475S3ZV,Entity_116,Logistics,233.82,7011.16,73,4675.06
19RAGNI6501N2ZU,Entity_117,Manufacturing,304.04,30405.91,92,1519.24
33GWKEV7952L4ZW,Entity_118,Services,307.32,9215.92,247,23037.449999999997
20ZQLAR9750N8ZF,Entity_119,Construction,229.23,6879.31,69,1147.37
20CFTZW1023L2Z6,Entity_120,Logistics,220.73,6626.04,68,4415.4
33NAFSL5385G2ZB,Entity_121,Logistics,68.92,2064.23,22,1380.19
24RUNRY9343R4ZS,Entity_122,Retail,56.62,1694.91,19,284.69
12IBDZE4556N4ZQ,Entity_123,Wholesale,56.64,1698.72,19,285.19
17PWNCL6247R8ZY,Entity_124,Wholesale,31.16,939.5,10,156.64
37JTQPX3724T1ZZ,Entity_125,Wholesale,296.83,8907.01,90,1482.63
12FZIXM9672V4ZM,Entity_126,Wholesale,168.48,5051.63,53,843.19
37UUSQQ0911D5ZX,Entity_127,Retail,106.23,3190.65,34,533.05
21QOAHJ6206G6ZW,Entity_128,Retail,170.07,5100.18,52,852.24
24NZKKX6066J2ZC,Entity_129,Construction,203.36,6096.4,64,1015.6
12OLBDQ8236F1Z3,Entity_130,Manufacturing,202.6,20260.82,63,1012.64
22OUZXE1459V9Z0,Entity_131,Construction,380.41,11412.9,115,1900.13
24OOFJK5530G4Z8,Entity_132,Manufacturing,182.67,18265.31,57,912.01
12HCTLW6780N3ZM,Entity_133,Logistics,168.56,5059.92,52,3370.76
32JJJOH7540O7Z6,Entity_134,Services,52.18,1568.4,43,259.22
37TTUKL6732P5ZG,Entity_135,Manufacturing,105.29,10525.85,34,527.18
35MKEYM0745S3Z8,Entity_136,Logistics,184.96,5552.55,57,3698.4
29MQUHN7540K5ZI,Entity_137,Retail,175.77,5277.22,53,877.1
32YJQNC7646L6Z1,Entity_138,Logistics,54.23,1623.67,18,1084.36
25XTCXT9170B1Z5,Entity_139,Logistics,135.14,4055.76,42,2702.96
37TUYYA3545W1Z3,Entity_140,Services,10.84,327.75,10,55.15
26FUYTN3130M1ZG,Entity_141,Services,218.84,6567.97,178,1092.97
34GPXDJ1245J1Z4,Entity_142,Retail,77.74,2327.47,26,386.75
12PPOJI1678M2Z5,Entity_143,Manufacturing,214.58,21455.67,67,1071.81
29CKGNJ6995E1ZZ,Entity_144,Retail,220.81,6623.44,68,1105.84
27MERXV0522P3ZD,Entity_145,Manufacturing,381.67,38165.9,116,1910.22
12FQBCF3644T9Z7,Entity_146,Construction,172.3,5173.75,52,863.2
16GGBWI6804X7ZX,Entity_147,Wholesale,182.77,5485.54,56,914.95
21CRQNV4512H5ZL,Entity_148,Retail,384.4,11527.38,116,1920.12
16WDUWB2427G5Z7,Entity_149,Manufacturing,42.91,4293.94,14,215.47
32SDDEX1580S2Z4,Entity_150,Manufacturing,303.37,30339.56,94,1517.1
34GSKID5433T8Z1,Entity_151,Wholesale,188.51,5654.94,58,942.23
27AKENE2941Y9Z6,Entity_152,Manufacturing,110.44,11047.52,35,8260.5
23KCQOC7656U5ZZ,Entity_153,Logistics,137.5,4128.05,44,2751.55
11VWTMJ8749S6Z2,Entity_154,Wholesale,310.45,9312.09,96,23283.9
16KKJAI0422D7ZI,Entity_155,Wholesale,305.42,9161.79,92,1525.4
19HEICX0753N9Z9,Entity_156,Manufacturing,337.5,33747.86,103,25293.3
25PTNEJ1015U5ZW,Entity_157,Retail,362.18,10860.62,111,1810.19
31XCFSE9460V2ZR,Entity_158,Manufacturing,17.36,1732.45,8,87.94
36GEOHD2823D3ZZ,Entity_159,Logistics,113.23,3399.04,34,2262.93
37QRSEK6030E6ZU,Entity_160,Logistics,42.08,1259.5,13,843.05
32UWEEG4129W6ZJ,Entity_161,Retail,219.01,6570.67,66,1095.45
14XIUIE1537Q7ZO,Entity_162,Logistics,172.76,5184.27,52,3456.1
14LIVCC0677P3ZT,Entity_163,Wholesale,203.56,6109.66,64,1018.06
15VYABX4389Y8ZP,Entity_164,Manufacturing,144.38,14435.47,44,722.03
31AONGV2759P1ZX,Entity_165,Wholesale,248.54,7459.64,76,1241.93
29ZJIVC2453F4ZM,Entity_166,Retail,225.36,6761.56,68,1128.29
22QNOCT2891X5ZO,Entity_167,Manufacturing,111.76,11171.79,36,560.18
30SWUJI5830L2ZH,Entity_168,Manufacturing,344.83,34483.35,105,1725.81
18MRQBK1594C9ZA,Entity_169,Wholesale,33.02,991.32,10,166.63
33GUEDY6180J1ZA,Entity_170,Logistics,251.64,7549.0,78,5030.99
27LSGRU3561K4ZX,Entity_171,Services,272.05,8164.98,220,1359.3
10ZXERN5119K1ZY,Entity_172,Manufacturing,105.95,10591.28,33,531.51
21OZHME8530U8ZU,Entity_173,Retail,18.81,562.69,7,94.64
17JZRKU7729F9ZQ,Entity_174,Wholesale,200.13,6004.98,61,1002.42
37TXVTK9164L1ZG,Entity_175,Services,153.78,4618.32,125,768.94
33UJOZA4960R1ZO,Entity_176,Retail,160.96,4827.67,50,804.34
22ADCJB7530S2Z2,Entity_177,Logistics,240.28,7204.37,74,72091.04999999999
20ACKQF9703J9Z3,Entity_178,Manufacturing,385.86,38586.09,117,1927.44
24TOLSE1987N1ZT,Entity_179,Services,109.55,3290.22,90,8224.5
22FFMZD2904G9Z3,Entity_180,Services,364.06,10923.73,293,1821.09
33EBUFO3833X6ZG,Entity_181,Logistics,59.68,1793.12,18,1194.42
21KKARO5957Q2ZE,Entity_182,Logistics,319.58,9585.0,97,6393.5
34ACOIS2686T4Z1,Entity_183,Wholesale,25.78,771.46,8,130.51
24IDALF1161Q4Z3,Entity_184,Logistics,328.33,9845.75,100,6567.6
36VBUEQ2571H4Z9,Entity_185,Construction,339.07,10172.55,103,1694.87
17LLQTO6237B9ZS,Entity_186,Retail,25.24,757.04,8,127.04
32YZSOB7909H7ZG,Entity_187,Logistics,342.39,10275.57,105,102736.2
15XEDNY1008A4ZS,Entity_188,Logistics,236.03,7078.8,73,4719.01
25SQCEX1108H9Z2,Entity_189,Retail,100.82,3022.77,32,503.05
24QPWUZ9248O1ZG,Entity_190,Manufacturing,303.34,30330.43,94,1518.59
27EHXNE3760P3ZU,Entity_191,Manufacturing,187.91,18790.59,58,941.0
25OMREV2257B6ZH,Entity_192,Manufacturing,380.9,38088.83,116,1906.4
34IBAFD3043D3Z1,Entity_193,Logistics,107.85,3238.35,33,2158.03
16GAQTJ3298L2ZE,Entity_194,Logistics,114.57,3435.36,36,2289.53
32FDSJF2804Q7Z7,Entity_195,Manufacturing,310.88,31089.56,96,1552.99
19MCUZF1527P5ZO,Entity_196,Construction,187.15,5609.9,57,936.02
31CWCCD1094Q6Z4,Entity_197,Wholesale,133.74,4010.18,42,670.35
11LCAZB8149A9ZW,Entity_198,Construction,396.0,11884.93,120,1978.76
13VBHZV5400T5ZQ,Entity_199,Retail,178.58,5356.59,55,891.76
37MBIUE6054U9ZI,Entity_200,Services,305.47,9162.08,246,1526.26
12SVPYW7467R6ZB,Entity_201,Construction,272.04,8165.91,82,1358.28
35WWKUR7907L8ZF,Entity_202,Services,260.21,7806.6,210,1301.59
25ZSYME3558W4Z3,Entity_203,Retail,366.47,10998.99,112,1832.65
17SMOMO5584Q5ZT,Entity_204,Wholesale,58.4,1750.16,18,4407.0
18WSOPV3042Q8Z9,Entity_205,Wholesale,95.51,2861.23,29,479.3
29TKLJR7225D9ZY,Entity_206,Services,334.16,10022.93,268,1670.95
15KOASF5725I7Z7,Entity_207,Wholesale,223.62,6705.09,69,1118.49
19TZANV6417S6Z8,Entity_208,Logistics,246.72,7406.25,77,4934.12
19KTBGH1828P6ZA,Entity_209,Logistics,12.02,364.65,4,239.97
22UKLMD6510H7ZI,Entity_210,Retail,261.2,7834.16,79,1306.67
17FAHTK6545Z9ZV,Entity_211,Retail,274.34,8227.39,85,1372.96
15JAZKJ5131B1Z6,Entity_212,Retail,110.29,3310.88,36,550.13
20UVVGR3634D9ZY,Entity_213,Manufacturing,150.56,15059.29,47,11305.650000000001
16HVKWU1190W3ZT,Entity_214,Retail,115.85,3477.14,36,578.05
35BPHAO9440E2ZS,Entity_215,Logistics,213.56,6403.44,66,4272.78
32TDEXB2665R8ZW,Entity_216,Services,202.34,6074.28,163,1013.54
32KJKSB7567U8ZJ,Entity_217,Construction,359.45,10787.97,108,1797.11
32UUETN7683H5ZZ,Entity_218,Retail,303.36,9105.45,92,1517.37
30TKZHS7960M2ZX,Entity_219,Retail,12.64,382.88,6,64.46
32OTWUL0120P3ZP,Entity_220,Services,72.26,2167.18,59,359.47
20GUOMU2886P2ZT,Entity_221,Manufacturing,118.42,11839.18,37,591.48
28YLQBX3904N3ZJ,Entity_222,Logistics,347.23,10415.45,105,6942.89
15SXLGB1357Q9ZM,Entity_223,Construction,318.84,9566.64,97,1595.5
17EGAOK2821D8ZH,Entity_224,Wholesale,305.3,9157.12,94,1527.14
29NGMWC9630R4Z2,Entity_225,Manufacturing,17.97,1794.98,7,1355.1000000000001
35YFZIF8626H5ZU,Entity_226,Construction,105.84,3175.95,32,529.43
29WYWWZ9553V1ZH,Entity_227,Construction,270.1,8107.75,84,20263.2
26KJHNA5112Q7ZT,Entity_228,Construction,297.24,8914.14,90,1484.42
24WZDWS4922W1ZX,Entity_229,Services,247.08,7415.18,198,1235.68
36BVFYL0886X5Z7,Entity_230,Logistics,91.2,2734.53,30,1822.79
10HVIOM2612K9ZC,Entity_231,Services,357.09,10709.92,288,1785.87
36JUKGH2840B9ZX,Entity_232,Manufacturing,201.16,20116.05,61,1006.84
37DGAWE2241B5ZQ,Entity_233,Retail,214.44,6432.53,66,1070.39
34NLQUX9905L5ZG,Entity_234,Logistics,245.19,7358.64,75,4904.37
13NKJVT4235A3ZX,Entity_235,Logistics,171.91,5156.58,52,3437.35
25SXDLV3937Z8ZD,Entity_236,Wholesale,323.0,9687.67,97,1616.3
21HGQPL8798D3ZW,Entity_237,Wholesale,157.31,4723.15,50,785.73
34IXHJF7279H7Z7,Entity_238,Manufacturing,280.22,28020.0,85,1401.27
11VCZZL2285T5ZW,Entity_239,Logistics,310.48,9314.07,94,6210.4
37KKKOX3501O7ZI,Entity_240,Construction,102.32,3074.44,33,7667.55
29UUGTC1015Z9ZU,Entity_241,Construction,24.65,735.58,10,123.68
32COFDS5202B1ZQ,Entity_242,Wholesale,157.44,4721.54,48,786.59
37BNOGE6778B4ZL,Entity_243,Manufacturing,171.21,17121.88,54,856.31
10TCWLW0303Q5Z8,Entity_244,Manufacturing,64.92,6491.62,21,322.75
35TLOUM7141L9ZQ,Entity_245,Wholesale,135.42,4063.09,41,676.48
31RVVOJ7595P2ZE,Entity_246,Logistics,184.89,5546.88,56,3698.19
28JGDMA6809E2Z6,Entity_247,Retail,305.32,9159.59,92,1525.56
13VALDZ0771K8ZW,Entity_248,Construction,287.82,8636.7,88,21588.3
33LYEEU2659Z4ZC,Entity_249,Construction,257.58,7724.93,80,1287.71
13PEIUE4053E7ZF,Entity_250,Retail,166.83,5006.79,51,833.62
31DNOJR1191N2ZH,Entity_251,Wholesale,347.3,10423.91,105,1736.1
18KYYEH0872Z9Z2,Entity_252,Logistics,274.16,8223.0,84,5483.47
36OQKNZ0975S1ZL,Entity_253,Construction,182.15,5469.25,57,912.13
36UIKSL9540S2ZQ,Entity_254,Retail,334.71,10040.34,102,1673.37
17PMZFB1133N5ZD,Entity_255,Construction,263.92,7914.62,82,1319.91
17LCAMK6172B8Z7,Entity_256,Wholesale,304.39,9129.99,92,1522.68
30IRJXS5969H6Z8,Entity_257,Services,118.94,3573.15,98,595.99
32ZJXJO9677Q6ZH,Entity_258,Wholesale,297.48,8924.69,90,1486.59
26RZELP7246K1Z9,Entity_259,Wholesale,172.58,5181.99,52,864.4
21QKXQQ5570Z2ZA,Entity_260,Wholesale,28.85,863.78,10,143.58
30ZWNOD4871P1ZP,Entity_261,Logistics,31.39,944.5,12,628.21
22VJMIS5515D8Z2,Entity_262,Manufacturing,170.66,17067.07,52,851.87
29VNBDS1420T6Z0,Entity_263,Logistics,70.75,2118.25,24,1415.71
29AFNKN5409R6ZQ,Entity_264,Wholesale,221.42,6637.75,68,1106.76
20TVEXN9739O5ZE,Entity_265,Logistics,81.35,2442.23,26,1628.11
37YRXOB8495T9Z9,Entity_266,Manufacturing,68.58,6855.56,21,342.66
10WMQMI1089P6ZD,Entity_267,Services,111.29,3334.03,91,555.96
33OTBYH0678O9ZZ,Entity_268,Services,345.89,10379.21,279,1730.2
21URVFR5066N5Z7,Entity_269,Wholesale,95.26,2855.78,30,477.85
14LUVVS0206T7ZL,Entity_270,Logistics,122.16,3669.64,37,2444.73
33IGWIY2982F2ZF,Entity_271,Wholesale,91.92,2758.66,28,459.67
20HBKVB7423C6ZA,Entity_272,Wholesale,373.97,11220.08,113,1871.54
33CKOGN3536B7Z9,Entity_273,Construction,268.36,8048.68,82,1340.31
26VIOVE2323W1ZS,Entity_274,Retail,379.3,11380.8,115,1896.52
18RJGWS3773G6ZM,Entity_275,Manufacturing,73.74,7376.24,23,367.12
27SWINU2525D6ZC,Entity_276,Wholesale,250.61,7519.12,77,1251.41
32LKBPX0335D2Z1,Entity_277,Logistics,221.28,6642.46,67,4423.86
26ZNITQ6775A2Z0,Entity_278,Construction,24.19,726.33,10,120.33
15AOJUB0135G6ZX,Entity_279,Construction,75.18,2250.42,24,375.64
15HTHZD6051E1Z8,Entity_280,Construction,363.13,10898.65,109,1815.43
28APEEU8210S5ZO,Entity_281,Wholesale,22.54,676.66,7,113.51
30TGLGQ5064A4ZQ,Entity_282,Wholesale,362.02,10864.64,111,1809.31
30SHZRO4220B3ZO,Entity_283,Logistics,27.12,809.39,9,543.63
37BMHQR0777M5Z9,Entity_284,Manufacturing,399.0,39896.37,122,1994.73
36ZQHWS4263T5ZC,Entity_285,Manufacturing,326.56,32653.38,99,1631.16
28KKCTS0880O6ZE,Entity_286,Construction,335.13,10051.09,103,1674.07
22NKABN6622R4Z3,Entity_287,Construction,328.47,9855.34,101,1642.19
17PGWJY4482X2ZO,Entity_288,Wholesale,204.85,6144.29,62,1022.92
19JTEYB5943P8ZC,Entity_289,Services,175.2,5255.17,142,877.48
27DZAMJ8977I1ZA,Entity_290,Retail,263.8,7917.93,82,1319.59
26NNWUE0794G5ZO,Entity_291,Construction,224.65,6735.53,69,16876.95
37QIBXD0433U6Z6,Entity_292,Construction,271.72,8151.33,84,1360.47
19PZDXQ0790M3ZF,Entity_293,Retail,355.71,10671.41,107,1779.25
19WYSXC8047J4ZW,Entity_294,Manufacturing,335.77,33572.29,102,1677.66
21DZOJG2572R8ZE,Entity_295,Construction,286.45,8598.25,87,1432.91
17BAIGZ7737F3ZG,Entity_296,Logistics,303.91,9114.22,92,91193.25
25UCQJV8706W9Z4,Entity_297,Retail,131.16,3936.98,41,656.24
35CUTBE9619S4ZD,Entity_298,Construction,309.11,9278.07,95,1545.25
10EUBKX3100T9ZE,Entity_299,Wholesale,376.47,11298.45,115,1882.22
36SEVXU9091K5Z3,Entity_300,Retail,65.09,1950.27,21,325.62
35PBJVL9233Y8Z6,Entity_301,Wholesale,373.52,11210.33,114,1867.33
36GOTTD4432Z3ZZ,Entity_302,Retail,197.64,5932.2,60,986.28
25HIEMK5432O3ZA,Entity_303,Retail,228.73,6860.17,70,1144.28
27NXZYV5627B5Z2,Entity_304,Manufacturing,240.54,24055.76,73,1203.55
30RLTBR0006G7ZM,Entity_305,Services,77.65,2332.28,64,389.23
22CHGLT5982H5ZW,Entity_306,Manufacturing,367.56,36756.82,113,1836.03
31POCPD2151T1ZY,Entity_307,Logistics,187.38,5617.35,57,3748.92
18HRNRA3265E3Z6,Entity_308,Retail,280.79,8426.93,87,1405.46
10FQLVF5967I5Z1,Entity_309,Retail,289.74,8691.95,88,1448.11
25KKVZI8227X1ZP,Entity_310,Manufacturing,70.83,7080.33,23,352.4
32NFIEE9035Y5ZO,Entity_311,Manufacturing,273.57,27361.36,85,1368.36
12KUCEY1295Z9ZQ,Entity_312,Construction,235.76,7073.97,73,1179.1
30IMOJJ5684V6Z6,Entity_313,Logistics,243.82,7318.11,76,73133.7
25UZHXZ9483M2ZZ,Entity_314,Manufacturing,368.54,36849.87,112,1843.64
21OUDKX9115N6ZG,Entity_315,Construction,312.62,9380.76,95,1564.29
27GZTYT9412L7Z3,Entity_316,Manufacturing,269.69,26970.07,83,1347.44
25KMJYG9637M6ZE,Entity_317,Construction,360.23,10806.88,109,1802.94
34QKLPW3956W1ZS,Entity_318,Manufacturing,162.15,16218.24,50,810.47
25URBVU6494N3ZZ,Entity_319,Construction,276.5,8290.53,83,1381.04
29JWZZD0872R5ZV,Entity_320,Services,316.11,9484.14,253,1581.19
16CGUCT9919V2Z7,Entity_321,Construction,172.92,5187.5,54,12947.699999999999
28YHDPW9876S5Z4,Entity_322,Construction,281.29,8439.12,87,1407.08
34WHHWU6897J2ZF,Entity_323,Wholesale,81.9,2453.83,26,407.88
27XXOMD5509T5Z5,Entity_324,Wholesale,366.0,10978.71,112,1829.99
21LQDTE5100K1ZH,Entity_325,Manufacturing,327.53,32752.14,100,24549.149999999998
29DYUNA8401J3ZP,Entity_326,Wholesale,387.05,11607.45,117,29000.1
18NUQTN3744V7ZD,Entity_327,Retail,192.74,5786.93,58,963.4
32JXGPE7235W7Z4,Entity_328,Wholesale,204.24,6130.06,64,1023.18
33SCOIP8316E3ZT,Entity_329,Manufacturing,157.07,15706.27,48,785.18
22DDNAY6947O7Z2,Entity_330,Logistics,391.67,11751.75,119,7831.91
22YBDYP2150W4Z7,Entity_331,Manufacturing,352.69,35270.58,106,1765.12
10YOEHD0700B4Z7,Entity_332,Retail,109.92,3300.59,34,550.42
16JASWR4192S9ZQ,Entity_333,Logistics,304.27,9123.99,92,6087.18
10SCCHN8113G9Z4,Entity_334,Services,269.93,8100.54,218,1350.39
14HPDJY7022N3ZV,Entity_335,Construction,306.08,9180.2,93,22969.35
29WDQYW1851W3ZO,Entity_336,Construction,398.39,11953.31,120,1993.07
14UZDDL1382M7ZV,Entity_337,Construction,309.14,9276.92,95,1545.43
23MPEHO2391N3Z5,Entity_338,Retail,100.74,3021.68,31,504.86
21MHDLU2357U9Z4,Entity_339,Manufacturing,95.99,9601.26,29,479.96
34AXZCQ6567U8ZC,Entity_340,Logistics,208.78,6266.75,65,62647.2
