business_id,name,industry,turnover,electricity_usage,employee_count,freight_cost
11PXSEN8253S5ZS,Entity_43,Construction,214.78,6447.75,66,1074.84
24NANKU8406E7ZL,Entity_44,Retail,38.82,1168.43,13,192.96
12NLIWQ6082R2ZI,Entity_45,Wholesale,295.26,8860.18,91,1476.86
20HWLCS3736R4Z0,Entity_46,Manufacturing,141.34,14138.71,44,705.34
37MNEIK0970R9ZG,Entity_47,Logistics,103.95,3122.93,34,2079.21
29FVJIK2079D9ZZ,Entity_48,Manufacturing,95.96,9596.88,31,481.21
10YALEG3366R3Z9,Entity_49,Manufacturing,384.74,38473.33,117,1924.34
34FLMJP3927M7Z6,Entity_50,Wholesale,392.08,11765.4,118,1960.21
15CMYIC8454Q8ZK,Entity_51,Construction,327.2,9811.85,101,1634.13
25RWALF0483U6Z1,Entity_52,Manufacturing,206.76,20672.71,64,1032.17
18HSJJZ1412O7Z3,Entity_53,Manufacturing,171.3,17134.68,53,856.58
30UWQIN2643F4Z8,Entity_54,Construction,357.95,10743.12,108,1788.04
15SAWAJ8271X5ZN,Entity_55,Logistics,218.48,6555.99,66,4369.15
10LAPEJ7562F9ZD,Entity_56,Logistics,54.86,1643.71,17,1097.43
32EGAXZ4719E6Z5,Entity_57,Construction,62.46,1873.14,20,313.35
31NYWOZ6501C6ZQ,Entity_58,Wholesale,371.93,11157.03,114,1858.76
22SABZR6641O8ZO,Entity_59,Retail,35.25,1061.88,11,175.51
11TCUYF8827W2ZY,Entity_60,Logistics,112.97,3388.97,36,2257.67
16SBMAI4470S7Z4,Entity_61,Retail,112.34,3370.0,36,563.35
35LVZRU8251L4Z5,Entity_62,Construction,89.79,2689.49,27,448.92
15IKCEL4184F5Z8,Entity_63,Wholesale,388.65,11658.8,117,1941.74
29DEGOP6571R6ZN,Entity_64,Manufacturing,303.03,30301.59,91,1515.37
34ENBYS9864T1ZN,Entity_65,Retail,213.91,6421.24,66,1068.81
29HWZUW1380W5ZH,Entity_66,Manufacturing,17.6,1764.95,6,89.31
13SGDUQ5000R6ZH,Entity_67,Construction,237.45,7127.41,72,1188.49
35FWYAN0258M5ZP,Entity_68,Wholesale,280.93,8425.99,85,1403.59
11WANRI3841L2ZT,Entity_69,Wholesale,175.6,5265.23,53,879.8
16EZHRO1151W2Z0,Entity_70,Retail,23.06,692.19,8,116.5
33ZUDEX7679J6Z0,Entity_71,Manufacturing,207.82,20782.96,64,1038.82
37ENDDX5670G2ZR,Entity_72,Services,204.96,6153.1,166,1023.46
11AWMTL1568Q7ZL,Entity_73,Wholesale,362.27,10872.5,111,1812.0
28AXHFH8578N9ZJ,Entity_74,Construction,312.12,9360.08,95,1560.67
22ITPIO6577C3ZC,Entity_75,Services,81.79,2454.6,68,407.36
25HGCHP3320J3ZW,Entity_76,Services,64.0,1917.71,53,318.9
24SNPIC4952Q8ZT,Entity_77,Construction,183.33,5499.59,55,915.87
36ZHYAO7031J6ZG,Entity_78,Construction,14.87,450.77,6,72.99
24KEUIL5447W7ZP,Entity_79,Retail,337.36,10119.19,103,1687.99
30OOUXA7583N9ZM,Entity_80,Logistics,176.99,5309.92,54,3538.43
23OTGUO4895F8ZG,Entity_81,Logistics,90.96,2732.39,29,1821.12
20YGVNH7121T2ZB,Entity_82,Wholesale,74.63,2240.93,24,374.14
35TAYFQ8965H8ZW,Entity_83,Wholesale,50.7,1520.73,17,251.87
21TENWK7788Z4ZW,Entity_84,Manufacturing,259.22,25917.15,78,1297.63
35JMTII7249A2ZX,Entity_85,Manufacturing,246.89,24693.32,77,1236.02
34TFDBL9154X5Z4,Entity_86,Services,363.62,10911.46,291,1817.01
24WKBLF6376V7Z9,Entity_87,Services,289.77,8693.55,234,1448.17
11GOYRN3070U1ZH,Entity_88,Services,329.8,9897.21,265,1648.12
18MUAIX4617Z9ZF,Entity_89,Manufacturing,115.88,11592.37,35,580.19
27FPBVN9532C9ZQ,Entity_90,Construction,198.91,5969.03,60,992.64
36ESSGX8744R8Z6,Entity_91,Retail,288.03,8645.19,88,1438.59
32PENZA9134T8ZX,Entity_92,Logistics,146.44,4388.61,46,2927.03
15PVSMN1446O1Z3,Entity_93,Wholesale,314.21,9422.15,97,1572.93
25FWLPC2162X6Z7,Entity_94,Construction,76.57,18371.84,23,382.01
15CJSAM3624Z5ZL,Entity_95,Retail,58.39,1751.18,20,291.83
29UMHMS3737W8ZD,Entity_96,Manufacturing,326.11,32613.36,99,1631.11
11VKWKZ0585R4ZC,Entity_97,Logistics,366.33,10989.56,112,7325.54
27RBQCJ6509L4Z6,Entity_98,Construction,251.21,7540.54,76,1256.32
32UAIGI0742B8ZC,Entity_99,Logistics,266.09,7978.65,80,5322.26
35DVAFG2191K2ZY,Entity_100,Wholesale,349.2,10478.3,107,1747.81
28RAVII3716Y5ZD,Entity_101,Construction,82.87,2483.14,25,415.18
37CMRKR8851A4ZH,Entity_102,Construction,185.8,5578.82,58,930.07
34HRBFX8587C8ZA,Entity_103,Retail,177.23,5313.39,56,884.45
14GTYON8420G3ZV,Entity_104,Construction,239.26,7178.62,74,1194.86
20RJRIC5226F1ZX,Entity_105,Construction,90.44,2716.81,29,450.52
32KTHZY5985E5ZC,Entity_106,Services,387.13,11610.62,311,1935.05
12QGLTG7342J1ZD,Entity_107,Wholesale,219.71,6587.2,68,1100.47
37ZSUHL0720Q8ZY,Entity_108,Retail,351.63,10550.58,107,1758.93
19TLTSF6714K2ZZ,Entity_109,Construction,79.29,2374.6,26,3158.16
23TDEVW7595L5ZG,Entity_110,Manufacturing,72.3,7234.56,23,360.25
16IPYJW9202C5ZW,Entity_111,Manufacturing,189.54,18955.69,58,948.59
31GSTHU2526D5Z9,Entity_112,Wholesale,246.53,7400.49,74,1232.01
25JUJEG8147R4ZW,Entity_113,Manufacturing,170.03,17006.75,53,849.2
25ZWNJU4416H9ZV,Entity_114,Retail,329.6,9889.59,101,1649.12
22CMKSZ9528D2ZH,Entity_115,Retail,133.0,3988.86,41,665.71
13ZEBZO4306B8ZI,Entity_116,Retail,19.78,592.87,6,97.44
22MAVDM6026E8ZW,Entity_117,Wholesale,56.55,1692.55,18,281.81
10CTBBO9975Y1Z4,Entity_118,Logistics,297.15,8913.33,91,5944.3
36UOCTD9544G9ZE,Entity_119,Wholesale,217.43,6519.51,67,1088.1
20RUCWW7800O6ZX,Entity_120,Construction,383.5,11501.36,117,1917.64
27ENSTA4747E7Z6,Entity_121,Logistics,332.14,9959.75,102,6644.5
24VWPKX6663O3ZW,Entity_122,Services,354.53,10633.53,286,1773.18
27NUZRB3147Q3ZP,Entity_123,Services,29.16,871.16,24,144.62
27DORUG6632Y2Z5,Entity_124,Retail,20.05,606.25,8,101.97
17ROHZP7051X9Z8,Entity_125,Services,315.8,9477.12,253,1578.0
29MXPMQ5011G9ZX,Entity_126,Retail,353.4,10604.53,108,1767.79
10TDJKV4301Y9Z2,Entity_127,Services,30.18,903.45,26,152.79
24PRAUT1223T8ZI,Entity_128,Logistics,365.65,10971.4,110,7311.12
35EUNTW4405V2Z7,Entity_129,Services,257.89,7737.53,207,1291.0
10OCPYQ0006J2Z2,Entity_130,Manufacturing,358.39,35838.05,110,1793.01
17GJAWV0542P9ZB,Entity_131,Retail,185.44,5560.14,58,927.45
16HODSV2969N1ZH,Entity_132,Services,232.94,6992.72,187,1165.23
25XMMOD4337Z7ZL,Entity_133,Construction,114.77,3443.79,36,575.38
32VYYNT0461D9Z6,Entity_134,Construction,176.36,5288.22,53,882.03
30UKSMK1659P6ZG,Entity_135,Logistics,300.2,9002.41,91,6002.33
33ZRQMQ9695X8ZZ,Entity_136,Manufacturing,67.74,6775.18,22,337.47
32NHOHV6628H5ZB,Entity_137,Construction,137.11,4115.34,43,686.07
10GYXOS5227Y7ZQ,Entity_138,Manufacturing,361.91,36194.69,111,1810.29
34DJNQE4457I2ZG,Entity_139,Construction,299.12,8969.72,90,1494.4
12XXLCD0699U9ZQ,Entity_140,Wholesale,148.13,4446.31,47,740.14
35VGEXD1399H9Z2,Entity_141,Construction,90.85,2728.53,28,455.39
27KKUKJ3117I5Z2,Entity_142,Retail,146.02,4383.44,46,728.61
37HRXJA5917F5Z5,Entity_143,Wholesale,202.32,6070.04,61,1011.17
33WQFPB8471X3ZH,Entity_144,Logistics,247.0,7406.26,76,4941.65
32OFGUA9434O3ZN,Entity_145,Construction,149.11,4473.87,47,747.24
19XKIEI0430C6ZY,Entity_146,Services,178.62,5361.23,145,894.05
34UOTXV6250N5ZA,Entity_147,Logistics,76.02,2285.55,25,1521.54
14ESRJC9478P2ZU,Entity_148,Wholesale,228.81,6864.25,70,1145.57
17SBSMX0920Y3ZV,Entity_149,Logistics,153.4,4602.32,47,3069.54
34KWAEC5966R2Z4,Entity_150,Manufacturing,16.34,1635.42,5,80.16
22MWTLI2131T7ZQ,Entity_151,Logistics,367.15,11016.26,112,7341.03
25FVPJO2162V6ZG,Entity_152,Construction,356.51,10694.33,108,1784.41
18EIAAE3594B9Z6,Entity_153,Construction,277.54,8325.01,86,1387.1
12PCGLC5387P2Z3,Entity_154,Wholesale,274.19,8229.75,83,1370.2
18AXYMP0842Y8ZK,Entity_155,Logistics,182.69,5479.65,56,3654.16
15GURXG5968S7Z5,Entity_156,Logistics,236.58,7100.8,72,4730.02
22PPQIO3900U3ZU,Entity_157,Construction,388.14,11641.86,117,1942.57
11FIIVQ6826D4ZM,Entity_158,Logistics,29.52,890.18,11,590.95
25LHUII3965M9Z4,Entity_159,Manufacturing,181.42,18142.12,57,907.4
20UYNIV9969Z7ZT,Entity_160,Services,151.0,4532.64,121,755.39
33YWEFT5565D3ZF,Entity_161,Logistics,326.06,9783.41,100,6519.71
36VVYWP8389M1Z2,Entity_162,Services,34.44,1031.27,29,171.7
22EETAD4951M6ZF,Entity_163,Wholesale,228.97,6868.75,71,1144.51
20JQOZB6174J9ZS,Entity_164,Logistics,363.98,10916.83,112,7281.28
24ZWHEN3613Z6ZI,Entity_165,Construction,290.84,8724.5,89,1454.52
28FDPBC4261D3ZG,Entity_166,Services,340.72,10225.97,274,1701.89
15WGXDD0459N4ZA,Entity_167,Wholesale,120.28,3607.03,39,600.76
37GYFUR1353T3ZJ,Entity_168,Services,134.91,4048.14,108,673.67
26WAIQD4611D6ZE,Entity_169,Logistics,80.79,2421.4,27,1617.52
17FTVWQ1233Z8ZD,Entity_170,Construction,102.13,3060.85,31,511.56
18ESVFO6599Y5Z1,Entity_171,Construction,368.63,11054.03,111,1843.47
11FXICD1476W2ZP,Entity_172,Services,142.72,4278.41,115,715.03
31OKOBP2216H8Z3,Entity_173,Wholesale,200.4,6012.39,62,1001.57
25RJRRC0096E8ZX,Entity_174,Construction,115.74,3468.08,36,578.46
17EANZO4004E8ZV,Entity_175,Construction,357.92,10734.38,108,1790.1
23NFCNM0362G5ZZ,Entity_176,Manufacturing,222.08,22207.52,67,1110.85
26MRMJU9848M1Z4,Entity_177,Construction,152.56,4581.52,47,764.71
15EKHMI3534K9ZP,Entity_178,Services,180.66,5421.88,146,902.71
20EELAQ4591Z4ZO,Entity_179,Construction,21.81,657.81,8,110.61
13CJRTM9864N3ZA,Entity_180,Manufacturing,275.43,27539.89,84,1375.43
18DXWOC0469M9Z4,Entity_181,Services,247.79,7438.47,200,1237.38
32JDNRO6097G9ZI,Entity_182,Manufacturing,117.97,11798.41,36,588.73
30VLOGC6722L8ZO,Entity_183,Wholesale,381.4,11443.6,117,1906.93
31VAVWL6029S5ZI,Entity_184,Retail,349.06,10476.56,107,1744.71
36UQDVM5320V9ZP,Entity_185,Manufacturing,277.16,27717.38,84,1385.66
20VQAFK7705Z4Z0,Entity_186,Wholesale,244.79,7346.79,74,1225.48
12WMSJL4919B9ZY,Entity_187,Logistics,249.44,7487.45,77,4990.61
36ABFDB2503S8ZU,Entity_188,Construction,177.46,5319.39,54,888.86
23PFLLP1777R2Z2,Entity_189,Wholesale,197.69,5933.39,61,989.07
20JTRFJ7036W6ZQ,Entity_190,Retail,344.47,10336.73,106,1723.89
13NDZJH1847G1Z3,Entity_191,Logistics,226.46,6792.52,70,4527.42
10MCSMN5724C7Z4,Entity_192,Retail,233.01,6994.51,70,1163.55
10CSHMP8184F5ZM,Entity_193,Services,322.93,9692.33,260,1615.35
25MZSHJ2045U6ZD,Entity_194,Services,319.9,9594.38,258,1598.63
31BHKMW3110I5ZT,Entity_195,Logistics,278.98,8371.14,86,5581.26
35PHFTY1760M7ZD,Entity_196,Retail,201.22,6037.67,61,1004.75
33EJFUV3237U2ZY,Entity_197,Wholesale,256.75,7706.25,79,1284.14
27MQAFE7018I5ZJ,Entity_198,Wholesale,179.05,5367.21,55,896.11
30ODLQM8269X5ZK,Entity_199,Wholesale,258.54,7756.27,79,1292.65
31LFYHM0074J4ZF,Entity_200,Wholesale,262.32,7872.95,79,1313.5
12TJQIY5558P8ZX,Entity_201,Construction,318.31,9549.06,97,1592.91
37KWRBB7624A4ZZ,Entity_202,Construction,100.6,3014.14,33,502.72
27THBMH3707J7ZC,Entity_203,Wholesale,148.18,4442.21,45,738.95
29TRWLM7167T7Z0,Entity_204,Services,332.97,9988.72,269,1665.57
21WISGL5109N9ZS,Entity_205,Manufacturing,32.01,3200.7,12,161.73
34SAQZN0575E5ZR,Entity_206,Construction,87.18,2617.55,27,435.81
35GZYJU8010K8ZZ,Entity_207,Logistics,143.3,4300.75,43,2866.12
22JKIFS9408D1ZJ,Entity_208,Logistics,41.34,1243.09,14,826.13
26NEOJK6041D4ZI,Entity_209,Manufacturing,31.48,3152.51,11,159.11
33CQXXP3203P5ZC,Entity_210,Logistics,218.55,6552.82,68,4370.15
20TMJDE5709X2Z5,Entity_211,Logistics,381.47,11445.58,115,7630.52
36MGKFE8423B6ZX,Entity_212,Services,168.55,5053.45,137,843.37
25PBBQH1632H4Z5,Entity_213,Retail,303.4,9103.72,93,1515.42
19MOIEU4120U1ZJ,Entity_214,Services,185.07,5555.21,150,925.55
18DVOSC6719G7ZB,Entity_215,Construction,48.2,1447.79,16,242.01
37MGKSM7088R3ZI,Entity_216,Manufacturing,267.39,26737.5,82,1336.16
32HMAUF2563B7ZV,Entity_217,Manufacturing,182.26,18227.69,56,7286.4
28ITAPI2666Y1ZZ,Entity_218,Manufacturing,156.21,15623.87,48,779.24
10KHNYL3532U2Z1,Entity_219,Logistics,150.59,4515.43,48,3012.19
28RGARW7933W3ZG,Entity_220,Services,61.07,1836.65,49,306.09
23PPTHG7415I8Z9,Entity_221,Wholesale,132.23,3971.34,42,662.95
27SZIPR3857G6ZU,Entity_222,Logistics,394.26,11826.1,120,7884.41
23JBBHL5996W3Z3,Entity_223,Logistics,85.21,2552.94,27,1703.24
10ZFWTD6977Q7ZX,Entity_224,Services,237.92,7136.64,192,1190.96
33NSINN7638I4ZU,Entity_225,Logistics,394.79,11847.45,120,7897.66
28SFXGC5264A3ZC,Entity_226,Retail,305.86,9179.81,94,1529.65
13SFUIA3382M1ZF,Entity_227,Retail,261.85,7858.21,80,1311.21
29QSUKR6082T8ZG,Entity_228,Manufacturing,35.31,3528.09,13,174.92
34SMTHX5798T1ZB,Entity_229,Retail,372.77,11185.43,113,1864.8
10XYZKZ6880D2ZS,Entity_230,Retail,192.92,5791.15,60,962.88
28UVBBV0868J2Z0,Entity_231,Construction,76.04,2282.71,24,381.43
28GQPIM1086F8ZT,Entity_232,Services,125.61,3766.25,103,626.52
19JLKBG8353A1ZB,Entity_233,Logistics,312.47,9374.84,95,6250.63
34XRYPB3291Y4ZG,Entity_234,Services,201.79,6057.32,162,1008.92
23LMHHH1658R8ZY,Entity_235,Manufacturing,99.41,9942.05,30,495.88
19SRCOH0596P8ZY,Entity_236,Manufacturing,399.98,40001.65,121,1998.42
12VHZFD4433X1ZV,Entity_237,Wholesale,52.59,1574.27,18,263.57
15CQGOB4907T2Z7,Entity_238,Construction,134.41,4031.26,42,670.4
11CBHMB5951C1ZX,Entity_239,Services,122.97,3688.82,101,613.32
19UFEYB7389S6ZJ,Entity_240,Construction,47.68,1431.63,17,236.93
35JXUOO8728S4ZC,Entity_241,Manufacturing,349.49,34945.17,105,1746.71
15LFRMX5730Z6ZF,Entity_242,Services,277.04,8315.35,222,1383.92
24KRJKI6985J7ZE,Entity_243,Retail,31.42,943.6,12,156.49
35JWGZO2064W5Z7,Entity_244,Wholesale,295.39,8863.54,89,1477.57
35XBAYB9714M7ZX,Entity_245,Construction,209.23,6274.28,63,1044.16
12HEKLC9068C2ZN,Entity_246,Manufacturing,144.77,14481.65,45,725.17
12OLAYK9641P3Z2,Entity_247,Construction,379.84,11393.01,116,1897.78
28KJIEY2737C4ZJ,Entity_248,Logistics,290.89,8727.7,88,5816.87
32VBXUS7671H8ZQ,Entity_249,Wholesale,158.95,4768.63,50,795.42
29KJXEO1582B1ZE,Entity_250,Retail,306.31,9191.03,93,1531.09
16SEKEW2527L2Z6,Entity_251,Manufacturing,65.08,6506.09,20,325.74
28PGJPL0648U2ZB,Entity_252,Wholesale,237.1,7110.98,73,1187.42
25HAACG1223M9ZL,Entity_253,Construction,207.45,6222.74,63,1037.61
25XTNJI1443B1ZB,Entity_254,Construction,20.73,619.31,9,101.85
17YDGPN7648T1Z1,Entity_255,Retail,121.86,3660.03,37,607.49
14SCSNZ3228Z9Z1,Entity_256,Logistics,272.91,8188.72,84,5458.73
26VFXRB1614C2ZU,Entity_257,Manufacturing,77.68,7763.7,24,387.53
34FWEKT0269G4ZK,Entity_258,Manufacturing,180.27,18022.57,55,902.02
33WXBZF1849X1ZW,Entity_259,Logistics,340.07,10201.57,104,6802.09
21TZCLR2932D5Z3,Entity_260,Services,38.78,1166.03,34,193.95
26JHYXC6051K9ZM,Entity_261,Logistics,60.97,1831.9,21,1219.65
22WTGGJ2901T9Z9,Entity_262,Construction,243.74,7311.59,76,1217.37
27GTVFJ5939Q7Z7,Entity_263,Logistics,240.78,7227.48,73,4815.14
17DVNPW8912K8ZG,Entity_264,Logistics,345.96,10377.64,106,6917.44
12AMYNA8452E7ZV,Entity_265,Wholesale,375.84,11272.89,115,1878.63
31VCJQT0727J2Z0,Entity_266,Construction,206.15,6187.02,62,1029.49
11SNIVG8466R7ZI,Entity_267,Construction,278.75,8358.3,85,1392.62
15URJVT8987D9ZK,Entity_268,Logistics,300.24,9010.7,91,6005.5
25DSDCP3253J1ZT,Entity_269,Retail,259.54,7782.41,80,1298.75
32ZUOHF1095T9ZW,Entity_270,Services,223.89,6718.39,180,1120.92
15CSBRW6670U9ZV,Entity_271,Services,205.84,6173.88,165,1028.41
27LUKPG7764O6ZK,Entity_272,Services,271.08,8129.88,219,1355.82
33TMHWT0583J9ZX,Entity_273,Services,268.27,8048.28,216,1342.47
35EFFZJ2545W5ZW,Entity_274,Services,209.13,6270.55,168,1047.61
19VCZOU3632M3ZU,Entity_275,Construction,54.92,1643.62,18,275.71
15UHJMC5290L9ZT,Entity_276,Services,115.16,3450.5,93,573.87
18RCQTQ9178Y7ZS,Entity_277,Wholesale,115.86,3473.48,37,580.94
29UMBWF5334P6Z1,Entity_278,Services,318.71,9561.31,257,1592.74
32UILWH8715P3Z4,Entity_279,Retail,115.11,3453.41,37,574.68
31VQPUE9432T4ZR,Entity_280,Retail,126.7,3801.4,41,634.69
23ILYOW3774A6ZQ,Entity_281,Construction,77.43,2327.41,25,386.13
13BLQEH2944E9Z0,Entity_282,Services,101.14,3036.52,81,505.34
27IUWVD6512M1ZY,Entity_283,Logistics,373.08,11192.18,114,7461.16
31DTMGX3798B1ZO,Entity_284,Wholesale,71.45,2146.64,22,359.21
37GLBCO8256B7Z8,Entity_285,Manufacturing,243.6,24360.91,74,1218.33
18IBNAW9152V8ZM,Entity_286,Construction,281.66,8449.29,86,1407.19
29SJHFV0604I2ZD,Entity_287,Logistics,40.5,1216.38,15,809.18
17IQZAT3529B5ZY,Entity_288,Logistics,156.65,4698.52,47,3134.74
32RSINU9454B1ZY,Entity_289,Manufacturing,143.31,14333.46,45,716.13
23LHHVK4690P9ZM,Entity_290,Manufacturing,221.17,22119.7,68,1105.29
11CCEJY3950G5ZW,Entity_291,Services,265.6,7969.09,215,1327.94
10YNAVF8288T3Z1,Entity_292,Wholesale,194.46,5834.45,60,974.24
10JGFEP9382L3ZY,Entity_293,Retail,48.04,1445.88,16,241.01
17QYDGI6667D2ZB,Entity_294,Services,116.15,3488.94,95,579.22
17CUEKH9201M7Z4,Entity_295,Construction,33.11,995.98,11,164.6
22PXMDD2401G6ZE,Entity_296,Manufacturing,32.01,3198.72,10,158.63
14KDVCW3636Y1ZK,Entity_297,Construction,384.29,11527.06,118,1922.1
27LQURC3121Q5ZZ,Entity_298,Construction,167.43,5021.61,52,836.07
11DSVAC1418S8ZW,Entity_299,Construction,124.73,3737.69,40,622.5
29PGBPE2367Z3Z4,Entity_300,Wholesale,165.91,4978.66,52,828.57
19HNFHS2855A1ZE,Entity_301,Manufacturing,87.93,8790.91,29,440.55
36LMWHI6000J1ZH,Entity_302,Services,280.28,8405.35,227,1401.12
10KEZWA3058D2ZB,Entity_303,Construction,237.76,7137.33,73,1187.18
22STYVQ0425M3Z3,Entity_304,Manufacturing,301.4,30143.4,93,1507.63
36ZNVNE7409S7ZL,Entity_305,Retail,200.64,6020.91,62,1003.54
14JKNPP0672I5ZJ,Entity_306,Wholesale,156.5,4691.83,48,783.13
24ZMJFY7374C9ZO,Entity_307,Services,262.75,7884.53,212,1315.27
11PAHRG0147U2ZP,Entity_308,Wholesale,145.69,4366.94,46,726.61
16DKDEZ1666X7ZI,Entity_309,Wholesale,333.71,10010.52,102,1670.18
15RVYXT3552N7ZL,Entity_310,Retail,136.35,4090.15,43,681.84
20BZPGL5164Z1ZK,Entity_311,Manufacturing,212.35,21234.23,64,1060.91
12LMEQI5702C9ZG,Entity_312,Wholesale,53.04,1588.12,16,264.15
24LMFEY8508X9ZV,Entity_313,Retail,349.6,10489.91,105,1747.63
26CNJIJ3323K9ZK,Entity_314,Retail,217.77,6530.63,67,1088.52
36SOJLD1245R7ZT,Entity_315,Wholesale,92.47,2771.55,28,461.18
26DUEJB9539F9ZL,Entity_316,Retail,183.43,5507.73,58,915.9
16KEXCU0696T4ZP,Entity_317,Logistics,249.91,7496.13,77,4999.56
29RHQEU2877F5ZH,Entity_318,Manufacturing,96.65,9665.82,31,483.84
15EGPWK0050X7ZF,Entity_319,Logistics,325.64,9772.76,99,6511.21
28PXNEQ9958D1ZP,Entity_320,Logistics,148.34,4445.73,45,2964.92
17IUFXE2023D6ZH,Entity_321,Retail,191.51,5749.66,59,957.52
32OUILS2891N8ZT,Entity_322,Manufacturing,88.24,8827.43,28,440.11
24EUBNT9558U6ZU,Entity_323,Logistics,125.44,3765.82,39,2508.44
21TRKFB9955N1ZU,Entity_324,Wholesale,36.91,1107.84,14,182.56
26MBPXZ8421A2ZL,Entity_325,Construction,30.59,919.55,10,151.2
16LUPRL3252P1ZZ,Entity_326,Services,260.01,7798.89,210,1299.63
26NPUPL0215N8Z0,Entity_327,Wholesale,111.03,3332.79,34,556.27
22HHDXQ2463C2ZJ,Entity_328,Wholesale,134.23,4030.24,41,670.52
30GHULJ9755I2ZT,Entity_329,Services,333.64,10011.28,269,1668.68
14GLZHX9971A1Z9,Entity_330,Wholesale,84.28,2523.8,27,422.39
21OGVKC7788D2ZB,Entity_331,Construction,102.19,3064.69,32,510.77
18XUDQX5516Z1ZM,Entity_332,Retail,329.83,9898.47,101,1650.04
12ZVEVP2119K8ZL,Entity_333,Logistics,105.26,3161.85,33,2104.82
12CRIYW4427R6ZW,Entity_334,Retail,154.24,4624.77,48,770.34
21ILTVI3239D9ZU,Entity_335,Retail,106.15,3189.47,32,530.31
31ZIRAP0491V1ZG,Entity_336,Logistics,133.33,3995.2,40,2666.95
36QAPLP4948F8ZP,Entity_337,Retail,303.28,9099.74,91,1516.63
27GDVGM0854M6ZF,Entity_338,Services,156.75,4698.58,127,784.1
11LAQHL9782E5ZR,Entity_339,Services,77.37,2318.16,63,385.33
16MZOQC6875D5ZZ,Entity_340,Services,187.09,5608.16,151,935.97
30CDQTE4363K5Z1,Entity_341,Construction,365.93,10981.59,110,1828.25
36EMAXY0530U9Z5,Entity_342,Logistics,166.74,5000.12,52,3334.28
18FFLUU9052F1ZS,Entity_343,Services,330.89,9931.14,265,1653.87
